X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,exp_num
156.0,-5.75,18.8,156.0,-5.78,-2.44,-4.98,0.0829,325.0,12.8,0.000987,103.0,1.73,25.0,103.0,1.59,-8.74,4.14,0.0879,324.0,8.41,0.000333,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,53.4,37.7,1860.0,53.3,9.54e-07,14.9,0.802,321.0,119.0,0.153,12.0,1.0,75.0,6.0,Layer 1 Up,6
156.0,-6.18,-68.7,156.0,-5.96,-1.09,-4.93,0.086,325.0,11.7,0.00107,103.0,0.85,18.8,103.0,0.705,-9.01,3.49,0.0817,324.0,7.05,0.000149,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,53.2,-89.6,1860.0,53.3,-9.54e-07,23.7,0.974,321.0,121.0,0.184,12.0,1.0,75.0,6.0,Layer 1 Up,6
155.0,-1.55,-37.5,155.0,-6.0,-125.0,-10.2,0.228,325.0,16.9,0.00196,103.0,0.1,43.8,103.0,0.0,0.0,3.69,0.0738,324.0,3.86,1.18e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,53.4,49.1,1870.0,53.3,0.0,17.0,0.921,321.0,118.0,0.17600000000000002,12.0,1.0,75.0,6.0,Layer 1 Up,6
155.0,-5.97,-37.5,155.0,-6.0,0.0,-4.33,0.1,325.0,16.0,0.00126,103.0,0.125,68.7,103.0,0.0,0.0,2.32,0.0598,324.0,3.28,9.25e-06,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,53.4,12.4,1870.0,53.3,0.0,18.2,0.831,321.0,123.0,0.159,12.0,1.0,76.0,6.0,Layer 1 Up,6
154.0,-5.93,18.8,154.0,-6.0,0.0,-5.15,0.08900000000000001,325.0,14.0,0.00101,103.0,0.125,68.7,103.0,0.0,0.0,3.03,0.0587,324.0,1.68,-9.09e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,53.2,-70.7,1880.0,53.3,0.0,25.7,1.06,321.0,120.0,0.201,12.0,1.0,76.0,6.0,Layer 1 Up,6
153.0,-6.13,0.0,153.0,-6.0,0.0,-4.05,0.0739,325.0,13.2,0.000928,103.0,0.125,68.7,103.0,0.0,0.0,2.58,0.0586,324.0,3.13,9.12e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,53.4,65.7,1880.0,53.3,9.54e-07,19.3,0.855,320.0,118.0,0.163,12.0,1.0,76.0,6.0,Layer 1 Up,6
153.0,-6.15,-50.0,153.0,-6.0,0.0,-4.35,0.0877,325.0,13.1,0.00109,103.0,0.15,75.0,103.0,0.0,0.0,2.93,0.0587,324.0,3.33,1.83e-05,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,53.3,-30.2,1890.0,53.3,-9.54e-07,17.1,0.8809999999999999,321.0,120.0,0.17,12.0,1.0,76.0,6.0,Layer 1 Up,6
152.0,-5.95,-12.5,152.0,-6.0,0.0,-5.67,0.103,325.0,15.2,0.00133,103.0,0.125,62.5,103.0,0.0,0.0,2.54,0.0582,324.0,2.68,-9.11e-06,28.7,0.025,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,53.3,3.94,1900.0,53.3,0.0,19.5,0.91,321.0,119.0,0.174,12.0,1.0,76.0,6.0,Layer 1 Up,6
152.0,-5.9,31.3,152.0,-6.0,0.0,-4.78,0.0904,325.0,14.2,0.0011,103.0,0.125,68.7,103.0,0.0,0.0,2.71,0.0574,324.0,3.42,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,53.3,28.8,1900.0,53.3,0.0,22.5,0.895,321.0,122.0,0.172,12.0,1.0,76.0,6.0,Layer 1 Up,6
148.0,-6.03,37.5,148.0,-6.0,0.0,-6.04,0.0885,324.0,12.7,0.00112,73.0,-0.025,-18.8,73.0,0.0,0.0,0.8590000000000001,0.0183,323.0,1.02,-1.61e-06,27.7,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1530.0,53.3,-32.9,-1520.0,53.3,-9.54e-07,20.7,0.899,318.0,116.0,0.173,12.0,1.0,2.0,6.0,Layer 1 Up,6
148.0,-6.15,-12.5,148.0,-6.0,0.0,-4.46,0.0868,324.0,13.3,0.00112,73.0,0.0,-12.5,73.0,0.0,0.0,-1.06,0.0281,323.0,3.52,9.28e-07,27.7,-0.025,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1520.0,53.3,-0.125,-1520.0,53.3,0.0,19.9,0.906,317.0,121.0,0.175,12.0,1.0,97.0,6.0,Layer 1 Up,6
147.0,-5.93,25.0,147.0,-6.0,0.0,-5.95,0.11,324.0,14.3,0.00144,73.0,0.0,-6.25,73.0,0.0,0.0,1.02,0.0163,323.0,0.603,-1.08e-06,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1510.0,53.3,24.4,-1510.0,53.3,0.0,19.8,0.921,316.0,124.0,0.177,12.0,1.0,97.0,6.0,Layer 1 Up,6
147.0,-5.88,25.0,147.0,-6.0,0.0,-6.25,0.11,324.0,14.3,0.00139,73.0,-0.025,-18.8,73.0,0.0,0.0,-0.7390000000000001,0.0196,323.0,2.38,8.559999999999998e-07,27.7,-0.025,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1510.0,53.3,-23.6,-1510.0,53.3,0.0,21.6,1.01,317.0,114.0,0.196,12.0,1.0,97.0,6.0,Layer 1 Up,6
146.0,-5.6,-406.0,146.0,-6.0,0.198,-10.0,0.126,324.0,16.8,0.00118,73.0,0.0,-18.8,73.0,0.173,7.56,2.94,0.0259,323.0,1.12,4.84e-06,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1500.0,53.3,1.44,-1500.0,53.3,9.54e-07,20.6,0.858,318.0,122.0,0.165,12.0,1.0,97.0,6.0,Layer 1 Up,6
146.0,-5.8,62.5,145.0,-5.93,1.15,-6.15,0.107,324.0,14.8,0.00126,73.1,0.85,0.0,73.1,0.925,7.47,2.74,0.0639,323.0,7.3,9.52e-05,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1500.0,53.3,-14.3,-1500.0,53.3,-9.54e-07,18.9,0.974,317.0,122.0,0.188,12.0,1.0,97.0,6.0,Layer 1 Up,6
145.0,-5.88,0.0,145.0,-5.77,2.08,-4.09,0.0951,324.0,13.8,0.00114,73.2,1.48,-25.0,73.2,1.66,7.27,4.35,0.0681,323.0,7.34,0.000191,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1490.0,53.5,56.9,-1490.0,53.3,0.0,16.4,0.7979999999999999,316.0,115.0,0.151,12.0,1.0,97.0,6.0,Layer 1 Up,6
144.0,-5.32,62.5,144.0,-5.51,2.97,-5.48,0.1,324.0,14.7,0.00113,73.4,2.15,-31.3,73.4,2.37,6.95,6.41,0.103,323.0,8.63,0.000463,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1490.0,53.3,5.31,-1490.0,53.3,0.0,21.0,0.81,318.0,123.0,0.153,12.0,1.0,97.0,6.0,Layer 1 Up,6
144.0,-4.97,62.5,144.0,-5.17,3.82,-6.32,0.0989,324.0,12.5,0.00105,73.6,3.13,-18.8,73.7,3.05,6.52,4.13,0.0857,323.0,10.3,0.0005690000000000001,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1480.0,53.3,-19.0,-1480.0,53.3,0.0,21.4,1.13,316.0,118.0,0.218,12.0,1.0,97.0,6.0,Layer 1 Up,6
143.0,-4.6,75.0,143.0,-4.74,4.61,-2.58,0.0758,324.0,14.8,0.0007059999999999999,74.0,3.78,-18.8,74.0,3.67,5.99,3.93,0.0908,323.0,11.5,0.000672,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1480.0,53.4,40.9,-1480.0,53.3,9.54e-07,16.9,0.804,317.0,117.0,0.154,12.0,1.0,97.0,6.0,Layer 1 Up,6
151.0,-0.075,-31.3,151.0,0.0,0.0,0.5820000000000001,0.0188,325.0,2.43,-1.31e-06,73.0,-0.025,-6.25,73.0,0.0,0.0,0.6990000000000001,0.0191,324.0,0.128,-6.2e-07,35.8,-5.78,18.8,35.7,-6.0,0.0,0.0,0.0,0.0,0.0,821.0,53.4,48.9,822.0,53.3,0.0,15.0,1.0,315.0,118.0,0.191,12.0,1.0,2.0,6.0,Layer 1 Up,6
151.0,-0.025,-12.5,151.0,0.0,0.0,0.319,0.0207,325.0,2.06,0.0,73.0,-0.05,-18.8,73.0,0.0,0.0,0.379,0.0155,324.0,1.74,3.94e-07,35.2,-6.18,50.0,35.2,-6.0,0.0,0.0,0.0,0.0,0.0,827.0,53.4,11.1,827.0,53.3,0.0,20.0,0.845,317.0,118.0,0.163,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.05,-25.0,151.0,0.0,0.0,0.895,0.0217,325.0,2.15,1.37e-06,73.0,-0.025,-6.25,73.0,0.0,0.0,1.18,0.0233,324.0,0.652,0.0,34.6,-6.38,-156.0,34.6,-6.0,0.0,0.0,0.0,0.0,0.0,832.0,53.3,-55.4,833.0,53.3,9.54e-07,23.0,0.892,319.0,118.0,0.171,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.05,-25.0,151.0,0.0,0.0,0.961,0.0203,325.0,1.26,0.0,73.0,-0.075,-18.8,73.0,0.0,0.0,0.8590000000000001,0.0242,324.0,1.34,0.0,34.0,-5.75,-62.5,34.0,-6.0,0.0,0.0,0.0,0.0,0.0,837.0,53.4,75.7,838.0,53.3,-9.54e-07,18.6,0.907,316.0,118.0,0.174,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.025,-12.5,151.0,0.0,0.0,0.862,0.0237,325.0,1.17,1.22e-06,73.0,-0.05,-18.8,73.0,0.0,0.0,0.698,0.0201,324.0,1.27,0.0,33.4,-5.57,144.0,33.4,-6.0,0.0,0.0,0.0,0.0,0.0,843.0,53.2,-50.9,843.0,53.3,0.0,22.4,1.01,318.0,117.0,0.194,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.025,-12.5,151.0,0.0,0.0,0.763,0.0219,325.0,1.23,1.13e-06,73.0,-0.025,-12.5,73.0,0.0,0.0,-0.578,0.0169,324.0,3.19,9.05e-07,32.8,-6.22,87.5,32.8,-6.0,0.0,0.0,0.0,0.0,0.0,848.0,53.3,-14.2,849.0,53.3,0.0,19.1,0.926,318.0,117.0,0.177,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.025,-12.5,151.0,0.0,0.0,0.35200000000000004,0.018000000000000002,325.0,1.87,1.13e-06,73.0,-0.025,-12.5,73.0,0.0,0.0,1.34,0.0163,324.0,0.5660000000000001,3.16e-07,32.2,-6.35,-93.7,32.2,-6.0,0.0,0.0,0.0,0.0,0.0,853.0,53.3,27.2,854.0,53.3,0.0,22.3,0.952,316.0,120.0,0.182,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.075,-31.3,151.0,0.0,0.0,1.08,0.0295,325.0,0.6609999999999999,-3.68e-06,73.0,-0.05,-18.8,73.0,0.0,0.0,3.09,0.0267,324.0,2.91,1.4e-06,31.6,-5.8,-43.8,31.6,-6.0,0.0,0.0,0.0,0.0,0.0,859.0,53.4,-15.1,859.0,53.3,9.54e-07,17.6,0.8909999999999999,318.0,117.0,0.172,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,-0.075,-37.5,151.0,0.0,0.0,0.5489999999999999,0.027000000000000003,325.0,1.69,0.0,73.0,-0.025,-12.5,73.0,0.0,0.0,1.34,0.0176,324.0,0.448,6e-07,31.0,-5.7,93.7,31.0,-6.0,0.0,0.0,0.0,0.0,0.0,864.0,53.4,26.9,865.0,53.3,-9.54e-07,21.9,0.777,318.0,118.0,0.149,12.0,1.0,55.0,6.0,Layer 1 Up,6
151.0,0.05,31.3,151.0,0.0,0.0,0.253,0.0196,325.0,0.853,-1.13e-06,73.0,0.05,18.8,73.0,0.0,0.0,-0.579,0.0199,324.0,1.23,0.0,30.4,-5.65,106.0,30.3,-6.0,0.0,0.0,0.0,0.0,0.0,870.0,53.4,42.8,870.0,53.3,-9.54e-07,16.9,0.8059999999999999,321.0,120.0,0.154,12.0,1.0,55.0,6.0,Layer 1 Up,6
146.0,-5.88,18.8,146.0,-6.0,0.0,-6.72,0.116,325.0,13.8,0.00141,89.5,-0.15,-75.0,89.5,0.0,0.0,6.23,0.0988,324.0,7.38,0.0,27.7,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1040.0,53.3,-20.6,-1040.0,53.3,9.54e-07,18.3,0.902,319.0,117.0,0.174,12.0,1.0,2.0,6.0,Layer 1 Up,6
146.0,-5.75,68.7,146.0,-6.0,0.0,-6.69,0.0989,325.0,14.2,0.00115,89.5,-0.15,-68.7,89.5,0.0,0.0,8.2,0.0998,324.0,6.27,0.0,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1030.0,53.4,31.1,-1030.0,53.3,-9.54e-07,17.0,0.77,320.0,122.0,0.14800000000000002,12.0,1.0,106.0,6.0,Layer 1 Up,6
145.0,-5.97,62.5,145.0,-6.0,0.0,-5.57,0.0841,325.0,13.6,0.00103,89.5,-0.125,-56.3,89.5,0.0,0.0,5.39,0.0972,324.0,8.09,0.0,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1030.0,53.2,-16.9,-1030.0,53.3,0.0,29.1,1.07,319.0,117.0,0.206,12.0,1.0,106.0,6.0,Layer 1 Up,6
144.0,-6.18,-25.0,144.0,-6.0,0.0,-3.81,0.0775,325.0,14.3,0.000991,89.5,-0.125,-56.3,89.5,0.0,0.0,6.23,0.09699999999999999,324.0,7.1,0.0,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1020.0,53.4,31.3,-1020.0,53.3,0.0,14.0,0.917,318.0,114.0,0.173,12.0,1.0,106.0,6.0,Layer 1 Up,6
144.0,-6.4,56.3,144.0,-5.98,1.16,-2.6,0.044000000000000004,325.0,11.4,0.000488,89.5,0.425,-6.25,89.5,0.535,13.7,9.07,0.138,324.0,7.93,0.000178,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1010.0,53.3,-34.6,-1010.0,53.3,0.0,18.7,0.89,320.0,124.0,0.168,12.0,1.0,106.0,6.0,Layer 1 Up,6
143.0,-6.0,-68.7,143.0,-5.68,4.36,-2.95,0.0726,325.0,12.3,0.000893,89.6,1.8,43.8,89.7,1.93,13.0,7.45,0.127,324.0,8.64,0.000513,27.7,0.025,12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1010.0,53.3,9.0,-1010.0,53.3,0.0,19.8,0.851,319.0,120.0,0.16399999999999998,12.0,1.0,106.0,6.0,Layer 1 Up,6
143.0,-5.28,12.5,143.0,-5.12,7.1,-3.06,0.0744,325.0,13.8,0.000719,89.9,3.3,68.7,89.9,3.12,11.8,5.49,0.112,323.0,11.9,0.000735,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,53.4,37.4,-1000.0,53.3,-9.54e-07,17.6,0.8220000000000001,319.0,118.0,0.157,12.0,1.0,106.0,6.0,Layer 1 Up,6
142.0,-4.28,12.5,142.0,-4.28,9.59,-6.51,0.103,325.0,11.8,0.0008939999999999998,90.2,4.18,-50.0,90.3,4.21,9.85,5.03,0.0876,323.0,11.3,0.0007599999999999999,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,53.2,-67.4,-998.0,53.3,0.0,25.4,0.912,321.0,121.0,0.172,12.0,1.0,106.0,6.0,Layer 1 Up,6
142.0,-3.15,-50.0,142.0,-3.17,11.6,-5.55,0.105,325.0,10.3,0.000687,90.7,4.82,50.0,90.8,5.1,7.31,7.41,0.118,324.0,13.3,0.00126,27.7,0.025,12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-993.0,53.3,-26.7,-993.0,53.3,0.0,23.8,1.04,318.0,119.0,0.2,12.0,1.0,106.0,6.0,Layer 1 Up,6
142.0,-2.13,50.0,142.0,-1.98,13.0,-3.4,0.0642,325.0,8.84,0.000261,91.2,5.55,37.5,91.3,5.66,4.59,5.63,0.0953,323.0,13.5,0.00112,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,53.4,9.75,-988.0,53.3,0.0,19.3,0.8640000000000001,319.0,119.0,0.166,12.0,1.0,106.0,6.0,Layer 1 Up,6
158.0,4.7,31.3,158.0,4.61,-5.78,4.7,0.0917,325.0,10.7,0.000883,75.4,3.63,6.25,75.4,3.87,6.95,5.1,0.0801,323.0,10.1,0.00066,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-699.0,53.3,-46.8,-699.0,53.3,0.0,21.7,1.01,321.0,118.0,0.194,12.0,1.0,2.0,6.0,Layer 1 Up,6
158.0,3.95,-25.0,158.0,3.93,-6.84,3.55,0.0722,325.0,11.3,0.00057,75.8,4.53,50.0,75.8,4.54,5.96,9.45,0.166,323.0,13.6,0.00164,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-694.0,53.4,43.1,-693.0,53.3,-9.54e-07,18.7,0.936,322.0,121.0,0.18,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,3.17,18.8,159.0,3.26,-7.6,5.63,0.0941,325.0,10.4,0.0006320000000000001,76.2,4.97,37.5,76.3,5.04,4.95,4.56,0.0988,323.0,12.9,0.00103,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-689.0,53.2,-39.8,-688.0,53.3,0.0,29.2,1.03,321.0,118.0,0.197,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,2.58,50.0,159.0,2.46,-8.26,3.81,0.0783,325.0,8.91,0.000378,76.8,5.6,43.8,76.8,5.47,3.75,6.2,0.119,323.0,14.8,0.0013800000000000002,29.7,-0.025,-12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-683.0,53.4,-2.0,-683.0,53.3,9.54e-07,16.3,0.908,321.0,119.0,0.174,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,1.73,56.3,159.0,1.61,-8.73,3.98,0.0817,325.0,8.15,0.00027400000000000005,77.3,5.68,12.5,77.4,5.78,2.46,6.23,0.114,324.0,14.9,0.0013,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-678.0,53.4,19.6,-678.0,53.3,-9.54e-07,20.2,0.769,322.0,117.0,0.147,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,0.9,25.0,159.0,0.723,-9.0,5.39,0.0901,325.0,6.21,0.00014199999999999998,77.9,5.82,31.3,78.0,5.96,1.12,5.19,0.0932,323.0,13.9,0.00113,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-673.0,53.1,-95.6,-672.0,53.3,0.0,30.1,1.12,321.0,116.0,0.213,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,0.125,62.5,159.0,0.0,0.0,2.89,0.0705,325.0,3.68,-3.27e-05,78.4,1.5,250.0,78.4,2.0,500.0,-3.41,0.124,323.0,3.94,8.96e-05,29.7,0.0,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-667.0,53.4,47.8,-667.0,53.3,0.0,16.0,0.8740000000000001,321.0,118.0,0.163,12.0,1.0,20.0,6.0,Layer 1 Up,6
159.0,0.125,62.5,159.0,0.0,0.0,3.1,0.0486,325.0,2.26,0.0,79.0,6.4,25.0,79.0,6.0,0.0,4.45,0.0978,323.0,13.3,0.00121,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-662.0,53.3,-13.4,-662.0,53.3,0.0,25.2,0.853,321.0,118.0,0.163,12.0,1.0,22.0,6.0,Layer 1 Up,6
159.0,0.15,68.7,159.0,0.0,0.0,1.58,0.0455,325.0,3.54,-1.31e-05,79.6,6.38,81.2,79.6,6.0,0.0,5.81,0.131,323.0,15.2,0.00175,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-657.0,53.3,-23.6,-656.0,53.3,9.54e-07,22.4,1.02,321.0,118.0,0.196,12.0,1.0,22.0,6.0,Layer 1 Up,6
159.0,0.2,100.0,159.0,0.0,0.0,2.08,0.0448,324.0,2.77,6.59e-06,80.2,6.07,56.3,80.2,6.0,0.0,8.14,0.165,323.0,16.6,0.00219,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-651.0,53.4,18.8,-651.0,53.3,-9.54e-07,19.2,0.861,321.0,120.0,0.165,12.0,1.0,22.0,6.0,Layer 1 Up,6
158.0,-4.2,-56.3,158.0,-4.11,-6.63,-4.71,0.0938,325.0,11.1,0.0008359999999999999,88.2,4.45,56.3,88.3,4.37,-6.19,5.21,0.112,323.0,12.9,0.00106,27.7,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,53.5,48.2,-1150.0,53.3,0.0,14.5,0.765,319.0,117.0,0.146,12.0,1.0,2.0,6.0,Layer 1 Up,6
158.0,-4.65,-18.8,158.0,-4.63,-5.79,-3.47,0.0767,325.0,13.7,0.000721,88.6,3.83,-25.0,88.6,3.82,-6.98,5.89,0.117,323.0,13.1,0.0008990000000000002,27.7,0.025,12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1140.0,53.3,10.9,-1140.0,53.3,0.0,19.6,0.92,321.0,122.0,0.177,12.0,1.0,104.0,6.0,Layer 1 Up,6
157.0,-5.2,-37.5,157.0,-5.15,-4.67,-4.79,0.0933,325.0,12.0,0.00102,88.9,3.25,18.8,89.0,3.08,-7.78,8.57,0.147,324.0,10.4,0.00102,27.7,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1140.0,53.3,-32.1,-1140.0,53.3,9.54e-07,20.8,0.967,321.0,119.0,0.187,12.0,1.0,104.0,6.0,Layer 1 Up,6
157.0,-5.57,-18.8,157.0,-5.54,-3.5,-6.87,0.107,325.0,12.5,0.00126,89.2,2.35,0.0,89.2,2.3,-8.37,6.24,0.105,324.0,10.3,0.000505,27.7,-0.025,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,53.2,-55.1,-1130.0,53.3,0.0,24.0,1.03,319.0,118.0,0.198,12.0,1.0,104.0,6.0,Layer 1 Up,6
156.0,-5.72,68.7,156.0,-5.83,-2.2,-6.76,0.103,325.0,14.1,0.00118,89.4,1.45,-50.0,89.4,1.44,-8.8,1.96,0.0318,324.0,6.72,8.35e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,53.3,-24.0,-1130.0,53.3,0.0,19.2,0.94,319.0,118.0,0.181,12.0,1.0,104.0,6.0,Layer 1 Up,6
156.0,-6.1,-25.0,156.0,-5.98,-0.8490000000000001,-4.16,0.0765,325.0,13.1,0.000939,89.5,0.5,-62.5,89.5,0.5429999999999999,-9.03,5.7,0.101,324.0,8.32,9.64e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1120.0,53.3,24.5,-1120.0,53.3,0.0,25.2,0.962,318.0,119.0,0.185,12.0,1.0,104.0,6.0,Layer 1 Up,6
155.0,-6.15,-106.0,155.0,-6.0,0.0,2.83,0.138,324.0,1.96,9.1e-05,89.5,-0.075,-37.5,89.5,0.0,0.0,6.79,0.109,323.0,7.06,1.76e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1120.0,53.4,-13.4,-1120.0,53.3,9.54e-07,17.1,0.897,318.0,117.0,0.173,12.0,1.0,104.0,6.0,Layer 1 Up,6
155.0,-6.18,0.0,155.0,-6.0,0.0,-3.74,0.0738,325.0,13.7,0.0008869999999999998,89.5,-0.1,-50.0,89.5,0.0,0.0,6.51,0.101,324.0,6.48,0.0,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1110.0,53.4,29.8,-1110.0,53.3,-9.54e-07,17.3,0.773,319.0,122.0,0.14800000000000002,12.0,1.0,106.0,6.0,Layer 1 Up,6
154.0,-6.07,-43.8,154.0,-6.0,0.0,-3.24,0.0811,325.0,15.3,0.00101,89.5,-0.125,-56.3,89.5,0.0,0.0,6.51,0.103,324.0,6.61,0.0,27.7,-0.025,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1110.0,53.2,-14.9,-1110.0,53.3,0.0,29.2,1.08,318.0,117.0,0.207,12.0,1.0,106.0,6.0,Layer 1 Up,6
153.0,-5.82,31.3,153.0,-6.0,0.0,-6.36,0.104,325.0,14.1,0.00124,89.5,-0.125,-56.3,89.5,0.0,0.0,6.51,0.101,324.0,6.63,-1.6100000000000002e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1100.0,53.4,26.9,-1100.0,53.3,0.0,13.8,0.944,317.0,115.0,0.17800000000000002,12.0,1.0,106.0,6.0,Layer 1 Up,6
153.0,-5.82,87.5,153.0,-6.0,0.0,-5.64,0.0868,325.0,14.4,0.000999,89.5,-0.1,-50.0,89.5,0.0,0.0,5.96,0.101,323.0,7.51,1.6100000000000002e-05,27.7,0.0,-6.25,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-1090.0,53.3,-27.1,-1090.0,53.3,0.0,21.1,0.856,320.0,122.0,0.16399999999999998,12.0,1.0,106.0,6.0,Layer 1 Up,6
152.0,-6.0,37.5,152.0,-6.0,0.0,-5.59,0.09,324.0,12.4,0.00112,72.4,-0.025,-12.5,72.4,0.0,0.0,-1.53,0.04,323.0,2.24,1.13e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1850.0,53.4,70.8,-1850.0,53.3,9.54e-07,16.1,0.857,313.0,121.0,0.163,12.0,1.0,2.0,6.0,Layer 1 Up,6
