X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,exp_num
153.0,5.9,-62.5,153.0,6.0,0.0,6.1,0.08800000000000001,325.0,12.9,0.00107,105.0,0.0,0.0,105.0,0.0,0.0,0.459,0.0178,324.0,1.29,1.03e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,425.0,53.3,2.63,425.0,53.3,9.54e-07,21.9,0.947,319.0,119.0,0.183,12.0,1.0,29.0,6.0,Layer 1 Up,1
154.0,6.1,12.5,154.0,6.0,0.0,5.13,0.0826,325.0,12.7,0.00108,105.0,0.0,0.0,105.0,0.0,0.0,0.5479999999999999,0.0215,324.0,2.25,1.29e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,430.0,53.3,-27.6,431.0,53.3,-9.54e-07,19.5,0.984,319.0,117.0,0.19,12.0,1.0,29.0,6.0,Layer 1 Up,1
155.0,5.82,-31.3,155.0,6.0,0.0,6.22,0.115,325.0,15.0,0.00143,105.0,0.0,0.0,105.0,0.0,0.0,1.05,0.0228,324.0,1.85,-2.43e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,435.0,53.5,60.4,436.0,53.3,0.0,12.3,0.741,319.0,119.0,0.141,12.0,1.0,29.0,6.0,Layer 1 Up,1
155.0,5.78,-62.5,155.0,6.0,0.0,6.88,0.102,325.0,14.6,0.00125,105.0,0.0,0.0,105.0,0.0,0.0,0.711,0.0223,324.0,1.43,-1.74e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,441.0,53.2,-25.5,441.0,53.3,0.0,24.4,1.06,318.0,120.0,0.205,12.0,1.0,29.0,6.0,Layer 1 Up,1
156.0,6.03,-37.5,156.0,6.0,0.0,4.67,0.0841,325.0,14.1,0.00102,105.0,0.0,0.0,105.0,0.0,0.0,0.8,0.0197,324.0,1.78,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,446.0,53.3,-6.19,447.0,53.3,0.0,22.2,0.946,319.0,119.0,0.182,12.0,1.0,29.0,6.0,Layer 1 Up,1
156.0,6.1,-6.25,156.0,6.0,0.0,4.34,0.0794,325.0,14.1,0.000987,105.0,0.0,0.0,105.0,0.0,0.0,-0.08900000000000001,0.0194,324.0,2.01,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,451.0,53.3,-15.3,452.0,53.3,9.54e-07,18.3,0.804,321.0,120.0,0.155,12.0,1.0,29.0,6.0,Layer 1 Up,1
157.0,5.9,12.5,157.0,6.0,0.0,6.01,0.105,325.0,14.4,0.00134,105.0,0.0,0.0,105.0,0.0,0.0,-0.221,0.0184,324.0,1.37,0.0,29.5,0.0,-6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,457.0,53.2,-73.1,457.0,53.3,-9.54e-07,24.6,1.13,319.0,118.0,0.21600000000000005,12.0,1.0,29.0,6.0,Layer 1 Up,1
158.0,5.8,-68.7,158.0,6.0,0.0,6.13,0.102,325.0,15.1,0.00127,105.0,0.0,0.0,105.0,0.0,0.0,0.875,0.0204,324.0,0.431,3.18e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,462.0,53.4,51.7,463.0,53.3,0.0,18.7,0.8290000000000001,318.0,119.0,0.156,12.0,1.0,29.0,6.0,Layer 1 Up,1
158.0,5.85,-81.2,158.0,6.0,0.0,5.2,0.0746,325.0,13.4,0.0008699999999999999,105.0,0.0,0.0,105.0,0.0,0.0,0.7559999999999999,0.0175,324.0,1.69,-1.09e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,467.0,53.4,7.0,468.0,53.3,0.0,18.8,0.8240000000000001,320.0,122.0,0.158,12.0,1.0,29.0,6.0,Layer 1 Up,1
159.0,6.18,31.3,159.0,6.0,0.0,3.29,0.083,325.0,14.5,0.00107,105.0,0.0,0.0,105.0,0.0,0.0,0.371,0.0234,324.0,0.986,1.45e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,473.0,53.3,-2.69,473.0,53.3,0.0,22.3,1.0,319.0,118.0,0.194,12.0,1.0,29.0,6.0,Layer 1 Up,1
159.0,6.03,31.3,159.0,6.0,0.0,5.02,0.0931,325.0,15.0,0.00119,105.0,0.0,0.0,105.0,0.0,0.0,1.35,0.0206,324.0,2.34,-3e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,478.0,53.4,24.0,479.0,53.3,9.54e-07,21.2,0.871,319.0,120.0,0.16699999999999998,12.0,1.0,2.0,6.0,Layer 1 Up,1
160.0,5.75,-50.0,160.0,5.93,-2.04,7.04,0.112,325.0,13.7,0.00132,105.0,-0.9,-6.25,105.0,-0.917,-13.6,-6.23,0.106,324.0,7.72,0.000152,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,483.0,53.3,-35.7,484.0,53.3,-9.54e-07,16.5,0.936,320.0,118.0,0.181,12.0,1.0,29.0,6.0,Layer 1 Up,1
160.0,5.72,-18.8,160.0,5.57,-5.07,4.63,0.0704,325.0,11.9,0.0008179999999999999,105.0,-2.0,31.3,105.0,-2.24,-12.8,-3.13,0.0495,324.0,7.29,0.000215,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,489.0,53.3,7.81,489.0,53.3,0.0,19.9,1.0,318.0,119.0,0.192,12.0,1.0,31.0,6.0,Layer 1 Up,1
161.0,4.97,-50.0,161.0,4.91,-7.84,4.74,0.083,326.0,12.8,0.0008550000000000001,105.0,-3.42,-18.8,105.0,-3.45,-11.3,-6.68,0.113,324.0,10.8,0.0008710000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,494.0,53.3,-25.7,495.0,53.3,0.0,23.5,0.978,319.0,121.0,0.188,12.0,1.0,31.0,6.0,Layer 1 Up,1
161.0,3.88,-31.3,161.0,4.0,-10.2,5.94,0.11,325.0,12.5,0.000934,104.0,-4.07,25.0,104.0,-4.47,-9.21,-6.0,0.0804,324.0,11.3,0.000685,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,499.0,53.4,5.13,500.0,53.3,0.0,20.7,0.83,320.0,117.0,0.161,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,3.05,-50.0,162.0,2.88,-12.0,3.47,0.0688,325.0,9.7,0.000424,104.0,-5.4,37.5,104.0,-5.26,-6.66,-4.68,0.0703,324.0,11.3,0.0007650000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,505.0,53.3,2.38,505.0,53.3,9.54e-07,22.0,0.97,319.0,120.0,0.187,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,1.45,-106.0,162.0,1.61,-13.2,4.7,0.08199999999999999,326.0,9.13,0.000272,103.0,-5.7,6.25,103.0,-5.78,-3.75,-8.1,0.14300000000000002,324.0,15.8,0.00169,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,510.0,53.3,-24.0,511.0,53.3,-9.54e-07,18.5,1.0,319.0,119.0,0.195,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,0.125,-138.0,162.0,0.256,-13.7,3.33,0.0801,326.0,7.53,5.6100000000000015e-05,103.0,-5.82,-6.25,103.0,-5.99,-0.65,-7.98,0.131,324.0,15.2,0.0016,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,515.0,53.5,61.4,516.0,53.3,0.0,15.6,0.755,319.0,115.0,0.14300000000000002,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,-0.225,-106.0,162.0,0.0,0.0,3.87,0.0581,326.0,4.88,-8.54e-06,102.0,-6.13,56.3,102.0,-6.0,0.0,-3.74,0.0642,324.0,12.1,0.0007469999999999999,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,521.0,53.2,-29.9,521.0,53.3,0.0,24.7,1.05,319.0,121.0,0.203,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,-0.175,-93.7,162.0,0.0,0.0,2.21,0.0525,326.0,7.05,-7.67e-06,102.0,-6.18,-37.5,102.0,-6.0,0.0,-4.12,0.091,324.0,13.9,0.00118,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,526.0,53.3,-11.4,527.0,53.3,0.0,20.8,0.957,319.0,120.0,0.185,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,-0.175,-87.5,162.0,0.0,0.0,3.06,0.0539,325.0,5.66,0.0,101.0,-5.95,-18.8,101.0,-6.0,0.0,-6.96,0.127,324.0,14.7,0.0016300000000000002,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,531.0,53.3,-11.4,532.0,53.3,9.54e-07,21.5,0.813,321.0,117.0,0.155,12.0,1.0,2.0,6.0,Layer 1 Up,1
162.0,-0.175,-87.5,162.0,0.0,0.0,2.49,0.0523,326.0,6.23,-1.46e-05,101.0,-5.82,206.0,101.0,-6.0,0.0,-8.48,0.127,324.0,16.3,0.00154,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,537.0,53.1,-86.6,537.0,53.3,-9.54e-07,25.1,1.12,320.0,119.0,0.213,12.0,1.0,31.0,6.0,Layer 1 Up,1
162.0,-0.2,-93.7,162.0,0.0,0.0,3.05,0.0511,326.0,5.32,-2.21e-05,100.0,-5.82,-43.8,100.0,-6.0,0.0,-8.56,0.146,324.0,15.2,0.00184,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,542.0,53.5,62.7,543.0,53.3,0.0,15.6,0.8390000000000001,318.0,121.0,0.158,12.0,1.0,32.0,6.0,Layer 1 Up,1
162.0,-5.75,68.7,162.0,-6.0,0.0,-5.86,0.102,325.0,14.7,0.00126,99.8,0.0,-18.8,99.8,0.0,0.0,3.0,0.0227,324.0,2.44,-1.82e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,547.0,53.3,8.19,548.0,53.3,0.0,22.4,0.816,320.0,118.0,0.156,12.0,1.0,32.0,6.0,Layer 1 Up,1
161.0,-5.88,68.7,161.0,-6.0,0.0,-5.64,0.0899,326.0,14.6,0.0011,99.8,-0.05,-25.0,99.8,0.0,0.0,1.55,0.0239,324.0,2.48,-5.41e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,553.0,53.3,-7.06,553.0,53.3,0.0,22.1,1.01,319.0,119.0,0.195,12.0,1.0,34.0,6.0,Layer 1 Down,1
161.0,-6.07,18.8,161.0,-6.0,0.0,-4.72,0.0841,326.0,13.9,0.00108,99.8,-0.05,-25.0,99.8,0.0,0.0,1.35,0.0282,325.0,2.08,-5.79e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,53.4,21.8,559.0,53.3,9.54e-07,19.1,0.873,319.0,121.0,0.16699999999999998,12.0,1.0,34.0,6.0,Layer 1 Down,1
160.0,-6.07,-37.5,160.0,-6.0,0.0,-4.79,0.0932,326.0,14.3,0.00121,99.8,-0.05,-25.0,99.8,0.0,0.0,2.09,0.0256,324.0,2.18,2.43e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,563.0,53.3,-37.3,564.0,53.3,-9.54e-07,21.5,0.949,320.0,114.0,0.184,12.0,1.0,34.0,6.0,Layer 1 Down,1
159.0,-5.78,37.5,159.0,-6.0,0.0,-6.25,0.112,326.0,15.0,0.00136,99.8,-0.05,-25.0,99.8,0.0,0.0,1.55,0.0319,325.0,2.57,1.96e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,569.0,53.3,1.31,569.0,53.3,0.0,20.2,0.999,318.0,119.0,0.19,12.0,1.0,34.0,6.0,Layer 1 Down,1
159.0,-1.17,31.3,159.0,-1.27,-8.87,-6.11,0.102,326.0,8.14,0.000262,100.0,5.55,-156.0,100.0,5.86,-1.89,5.06,0.07400000000000001,324.0,13.9,0.000833,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,574.0,53.3,-23.3,575.0,53.3,0.0,23.1,0.978,319.0,122.0,0.188,12.0,1.0,34.0,6.0,Layer 1 Down,1
159.0,-1.9,62.5,159.0,-2.14,-8.49,-4.22,0.0689,326.0,8.84,0.000262,101.0,5.78,25.0,101.0,5.61,-3.21,3.72,0.078,324.0,13.2,0.000967,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,579.0,53.4,3.31,580.0,53.3,0.0,21.0,0.8240000000000001,320.0,115.0,0.159,12.0,1.0,34.0,6.0,Layer 1 Down,1
159.0,-2.75,6.25,159.0,-2.96,-7.91,-7.23,0.112,326.0,10.1,0.000661,101.0,5.3,-68.7,101.0,5.22,-4.45,4.42,0.0718,324.0,12.5,0.000776,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,585.0,53.3,8.12,585.0,53.3,9.54e-07,21.9,0.945,319.0,119.0,0.182,12.0,1.0,2.0,6.0,Layer 1 Down,1
158.0,-3.6,-18.8,158.0,-3.71,-7.14,-5.07,0.108,326.0,12.1,0.000799,102.0,4.75,-6.25,102.0,4.71,-5.59,6.2,0.102,324.0,12.8,0.00105,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,590.0,53.3,-24.9,591.0,53.3,-9.54e-07,17.7,0.987,319.0,120.0,0.191,12.0,1.0,34.0,6.0,Layer 1 Down,1
158.0,-4.18,18.8,158.0,-4.38,-6.22,-7.97,0.101,326.0,10.1,0.000878,102.0,3.9,-56.3,102.0,4.1,-6.6,6.23,0.102,324.0,11.8,0.0008550000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,595.0,53.5,65.4,596.0,53.3,0.0,15.2,0.747,319.0,114.0,0.141,12.0,1.0,34.0,6.0,Layer 1 Down,1
158.0,-4.97,-6.25,158.0,-4.95,-5.16,-5.16,0.0893,326.0,12.1,0.00094,103.0,3.67,0.0,103.0,3.4,-7.46,2.43,0.047,324.0,7.7,0.000309,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,601.0,53.2,-27.1,601.0,53.3,0.0,24.5,1.04,319.0,120.0,0.199,12.0,1.0,34.0,6.0,Layer 1 Down,1
157.0,-5.45,-18.8,157.0,-5.4,-3.97,-3.78,0.0816,326.0,14.2,0.000962,103.0,2.75,-43.8,103.0,2.61,-8.15,3.3,0.0558,324.0,7.3,0.000319,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,606.0,53.3,-9.44,607.0,53.3,0.0,21.6,0.938,319.0,119.0,0.181,12.0,1.0,34.0,6.0,Layer 1 Down,1
156.0,-5.57,75.0,156.0,-5.73,-2.7,-6.08,0.0912,325.0,13.8,0.0011,103.0,1.7,-37.5,103.0,1.77,-8.66,5.79,0.0673,324.0,5.42,0.000229,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,611.0,53.3,-2.56,612.0,53.3,9.54e-07,21.6,0.795,320.0,116.0,0.152,12.0,1.0,34.0,6.0,Layer 1 Down,1
156.0,-5.93,0.0,156.0,-5.93,-1.37,-4.38,0.0955,325.0,14.8,0.00119,103.0,0.925,-37.5,103.0,0.885,-8.97,4.95,0.0652,324.0,8.81,0.000145,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,617.0,53.2,-74.5,617.0,53.3,-9.54e-07,23.8,1.1,319.0,119.0,0.21,12.0,1.0,34.0,6.0,Layer 1 Down,1
155.0,-5.85,56.3,155.0,-1.09,937.0,-5.52,0.0935,325.0,14.6,0.00112,103.0,0.025,-31.3,103.0,0.000573,-4.1,5.25,0.0797,324.0,5.67,-1.27e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,622.0,53.4,58.1,623.0,53.3,0.0,16.0,0.8320000000000001,318.0,120.0,0.156,12.0,1.0,34.0,6.0,Layer 1 Down,1
155.0,-5.85,25.0,155.0,-6.0,0.0,-6.91,0.102,325.0,14.2,0.00126,103.0,-0.15,-68.7,103.0,0.0,0.0,4.0,0.0621,324.0,5.32,-9.4e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,627.0,53.4,9.94,628.0,53.3,0.0,21.5,0.82,319.0,118.0,0.157,12.0,1.0,34.0,6.0,Layer 1 Down,1
154.0,-5.95,50.0,154.0,-6.0,0.0,-6.67,0.102,326.0,12.3,0.00125,103.0,-0.15,-75.0,103.0,0.0,0.0,4.04,0.0617,324.0,5.29,9.36e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,633.0,53.3,-7.25,633.0,53.3,0.0,22.1,0.993,318.0,119.0,0.191,12.0,1.0,35.0,6.0,Layer 1 Down,1
154.0,-5.85,50.0,154.0,-6.0,0.0,-6.37,0.105,326.0,15.4,0.0013,103.0,-0.15,-75.0,103.0,0.0,0.0,3.31,0.0651,325.0,6.28,-1.8100000000000006e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,639.0,53.4,-4.5,639.0,53.3,0.0,18.7,0.762,320.0,120.0,0.147,12.0,1.0,2.0,6.0,Layer 1 Down,1
153.0,-5.95,12.5,153.0,-6.0,0.0,-6.71,0.113,325.0,13.2,0.00149,103.0,-0.15,-68.7,103.0,0.0,0.0,4.22,0.0633,324.0,4.69,-9.52e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,643.0,53.3,-42.1,644.0,53.3,-9.54e-07,20.1,0.951,320.0,115.0,0.183,12.0,1.0,35.0,6.0,Layer 1 Down,1
152.0,-5.78,81.2,152.0,-6.0,0.0,-6.28,0.105,326.0,14.3,0.00128,103.0,-0.125,-56.3,103.0,0.0,0.0,3.87,0.0603,324.0,5.13,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,649.0,53.3,1.75,649.0,53.3,0.0,19.3,0.999,318.0,120.0,0.192,12.0,1.0,35.0,6.0,Layer 1 Down,1
152.0,-5.95,50.0,152.0,-6.0,0.0,-6.08,0.1,325.0,12.9,0.00129,103.0,-0.15,-75.0,103.0,0.0,0.0,4.09,0.064,324.0,4.81,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,654.0,53.3,-18.3,655.0,53.3,0.0,22.9,0.954,319.0,122.0,0.183,12.0,1.0,35.0,6.0,Layer 1 Down,1
151.0,-6.13,-18.8,151.0,-6.0,0.0,-6.84,0.109,326.0,11.5,0.00135,103.0,-0.125,-56.3,103.0,0.0,0.0,3.25,0.062,325.0,5.92,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,659.0,53.4,4.88,660.0,53.3,0.0,20.4,0.82,319.0,116.0,0.158,12.0,1.0,35.0,6.0,Layer 1 Down,1
151.0,-6.0,62.5,151.0,-6.0,0.0,-7.45,0.0867,326.0,10.9,0.0011,103.0,-0.125,-62.5,103.0,0.0,0.0,3.65,0.0568,324.0,5.5,-8.72e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,665.0,53.3,0.562,666.0,53.3,0.0,24.1,0.922,319.0,117.0,0.17800000000000002,12.0,1.0,35.0,6.0,Layer 1 Down,1
150.0,-5.8,25.0,150.0,-6.0,0.0,-6.32,0.111,326.0,14.6,0.00135,103.0,-0.125,-56.3,103.0,0.0,0.0,5.34,0.0631,324.0,6.5,9.44e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,670.0,53.3,-22.4,671.0,53.3,-9.54e-07,17.8,0.99,319.0,119.0,0.191,12.0,1.0,35.0,6.0,Layer 1 Down,1
149.0,-5.95,68.7,149.0,-6.0,0.0,-6.13,0.0925,326.0,14.2,0.00121,103.0,-0.15,-68.7,103.0,0.0,0.0,4.13,0.0616,325.0,5.06,1.88e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,675.0,53.5,65.4,676.0,53.3,0.0,15.1,0.7490000000000001,319.0,114.0,0.141,12.0,1.0,35.0,6.0,Layer 1 Down,1
149.0,-6.07,12.5,149.0,-6.0,0.0,-4.97,0.0876,326.0,13.6,0.0011,103.0,-0.125,-56.3,103.0,0.0,0.0,4.0,0.0624,324.0,4.88,9.46e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,681.0,53.2,-25.3,681.0,53.3,0.0,24.3,1.04,318.0,120.0,0.201,12.0,1.0,35.0,6.0,Layer 1 Down,1
148.0,-0.875,238.0,148.0,-6.0,-125.0,-13.2,0.254,326.0,14.6,0.00198,103.0,-0.125,-62.5,103.0,-0.0635,-9.29,3.16,0.0605,324.0,5.66,1.87e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,686.0,53.3,-5.38,687.0,53.3,0.0,19.6,0.93,319.0,121.0,0.179,12.0,1.0,35.0,6.0,Layer 1 Down,1
148.0,-5.75,25.0,148.0,-5.92,1.43,-6.18,0.106,325.0,14.2,0.00131,103.0,-0.825,25.0,103.0,-0.967,-8.96,-6.04,0.0965,324.0,7.35,0.000185,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,691.0,53.3,-2.88,692.0,53.3,9.54e-07,21.2,0.7959999999999999,320.0,116.0,0.152,12.0,1.0,2.0,6.0,Layer 1 Down,1
147.0,-5.6,93.7,147.0,-5.71,2.77,-4.43,0.0743,325.0,14.3,0.0008869999999999998,103.0,-1.67,12.5,103.0,-1.85,-8.64,-6.12,0.103,324.0,9.29,0.000429,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,697.0,53.2,-74.9,697.0,53.3,-9.54e-07,24.3,1.1,319.0,119.0,0.211,12.0,1.0,37.0,6.0,Layer 1 Down,1
147.0,-5.22,37.5,147.0,-5.37,4.04,-5.82,0.105,326.0,14.2,0.00116,103.0,-2.6,-12.5,103.0,-2.69,-8.12,-7.99,0.136,324.0,11.5,0.000794,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,702.0,53.5,60.1,703.0,53.3,0.0,17.4,0.84,318.0,119.0,0.158,12.0,1.0,37.0,6.0,Layer 1 Down,1
146.0,-4.78,25.0,146.0,-4.9,5.22,-7.19,0.112,325.0,12.1,0.00117,103.0,-3.3,12.5,102.0,-3.46,-7.42,-8.2,0.14300000000000002,324.0,13.2,0.00101,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,707.0,53.4,9.81,708.0,53.3,0.0,21.2,0.813,319.0,118.0,0.155,12.0,1.0,37.0,6.0,Layer 1 Down,1
146.0,-4.38,50.0,146.0,-4.32,6.27,-4.0,0.0945,326.0,12.7,0.000852,102.0,-4.38,0.0,102.0,-4.16,-6.55,-4.2,0.0857,324.0,10.9,0.000775,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,713.0,53.3,-7.0,713.0,53.3,0.0,21.6,1.01,318.0,119.0,0.195,12.0,1.0,37.0,6.0,Layer 1 Down,1
145.0,-3.6,50.0,145.0,-3.59,7.26,-3.68,0.0673,326.0,9.86,0.0005099999999999999,102.0,-4.45,12.5,102.0,-4.81,-5.45,-6.18,0.102,325.0,13.3,0.000938,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,719.0,53.4,-0.812,719.0,53.3,0.0,18.4,0.768,320.0,120.0,0.14800000000000002,12.0,1.0,37.0,6.0,Layer 1 Down,1
145.0,-2.9,62.5,145.0,-2.89,7.94,-5.04,0.0773,326.0,8.2,0.0005139999999999999,101.0,-5.55,-43.8,101.0,-5.26,-4.39,-4.91,0.115,324.0,14.6,0.00132,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,723.0,53.3,-35.9,724.0,53.3,-9.54e-07,20.2,0.945,319.0,114.0,0.182,12.0,1.0,37.0,6.0,Layer 1 Down,1
145.0,-2.03,43.8,145.0,-2.06,8.51,-5.92,0.0957,326.0,8.7,0.0004440000000000001,101.0,-5.55,-43.8,101.0,-5.64,-3.14,-8.53,0.14800000000000002,324.0,15.0,0.00175,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,729.0,53.3,6.88,729.0,53.3,0.0,19.0,1.01,318.0,120.0,0.193,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,-1.02,100.0,144.0,-1.19,8.89,-4.51,0.0822,326.0,7.51,0.000205,100.0,-5.55,12.5,100.0,-5.88,-1.82,-7.59,0.115,324.0,14.2,0.00136,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,734.0,53.3,-19.9,735.0,53.3,0.0,23.6,0.96,318.0,122.0,0.185,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,-0.1,125.0,144.0,-0.289,9.06,-5.35,0.0812,326.0,4.56,7e-05,99.5,-5.85,100.0,99.4,-5.99,-0.464,-4.39,0.055,324.0,12.2,0.000615,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,739.0,53.4,9.75,740.0,53.3,0.0,20.4,0.8270000000000001,319.0,116.0,0.159,12.0,1.0,37.0,6.0,Layer 1 Down,1
144.0,0.15,68.7,144.0,0.0,0.0,-4.11,0.0586,326.0,2.48,-7.499999999999999e-06,99.0,-6.07,18.8,98.9,-6.0,0.0,-6.95,0.0935,324.0,11.1,0.00124,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,745.0,53.3,6.25,745.0,53.3,9.54e-07,21.4,0.964,318.0,120.0,0.18600000000000005,12.0,1.0,2.0,6.0,Layer 1 Down,1
144.0,0.15,75.0,144.0,0.0,0.0,-3.8,0.0528,326.0,2.94,2.1600000000000007e-05,98.4,-6.22,12.5,98.3,-6.0,0.0,-5.21,0.08900000000000001,324.0,12.5,0.00108,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,53.3,-25.4,751.0,53.3,-9.54e-07,19.5,1.01,318.0,117.0,0.195,12.0,1.0,37.0,6.0,Layer 1 Down,1
